title,content,poster_path,cluster
Satyameva Jayate 2,"Satyameva Jayate 2 Action, Crime, Drama, Thriller Satya Azad, an upright Home Minister wants to cleanse the country of corruption with his Anti-Corruption Bill. However, it fails to get enough ‘Ayes’, not only from his allies, but also from his wife Vidya a member of the Opposition, who votes ‘Nay’ in the Vidhan Sabha. When a couple of gruesome killings take place in the city, ACP Jay Azad is brought in to nab the murderer, never mind his motive. hi",/y1ebOObyi97slwBTljIifE67PR5.jpg,3
Durgamati: The Myth,"Durgamati: The Myth Horror, Thriller In the skullduggery world of politics and crime, an innocent Chanchal has to pull all on the line to prove her innocence and bring justice to Shakti and the people that he loved so much. As she gets embroiled deep in a web of deceit, Chanchal must face powers both natural and supernatural to fulfill her destiny. hi",/rjKGGWBAbFApSIljxQNTlFKE5Pj.jpg,8
Mathe Udbhava,"Mathe Udbhava Drama, Comedy The movie is a sequel to old Kannada movie udbhava starring Ananth Nag. The story tries to showcase the problems of blind belief in god. kn",/gNnBx30eDtuJS3T5SgOXWNe4qlh.jpg,0
Everything Is Cinema,"Everything Is Cinema Drama Chris, a young, independent filmmaker from Kerala gets inspired by Louis Malle’s 1969 documentary Calcutta and aspires to recreate the modern version of the documentary himself. He moves to Kolkata with his wife Anita, who is also a movie actress, to work on his documentary. While the shoot of the documentary is already progressing, Corona virus outbreak starts in India and his producer withholds the funds that he had agreed to release earlier. As the government imposed lock-down starts, Chris is stuck inside the rented apartment in Kolkata with Anita. To overcome the pent up frustrations, Chris decides to make a film about his own marriage without the knowledge of Anita. ml",/kqan5cjOdAqh1n7G7os1csGFoBR.jpg,7
Chhoriyan Chhoron Se Kam Nahi Hoti,"Chhoriyan Chhoron Se Kam Nahi Hoti Action, Drama The story of a village in Haryana centered around a girl's struggle to study and become an IPS Officer. Despite, getting no support from her father at home, who thinks Girls are only meant to stay at home. hi",/hv0LQmvyJaFC3HqENY4AY0eQf7V.jpg,7
Ayushman Bhava,"Ayushman Bhava Action, Drama Krishna enters a big household as the caretaker of the patriarch. He finds out that the granddaughter of the house, Lakshmi, has been kept locked in the household because of her mentally unstable condition and as a caretaker he decides to explore. kn",/nNm2ndkDSdcoWbGmum60R8eJnRP.jpg,7
Borderlands,Borderlands Documentary An intimate exploration of how everyday lives intertwine with personal and political borders in the Indian subcontinent. hi,/22j6QZ7jJM3EZHmTp1jwv5TU1C6.jpg,7
Oru Njayarazhcha,"Oru Njayarazhcha Drama, Romance Events happening in one single day, a Sunday, in the life of two couples who're in extramarital affairs. ml",/p0vrVdgen5QNSYhwiv2jBTksR2O.jpg,9
Choked: Paisa Bolta Hai,"Choked: Paisa Bolta Hai Drama, Crime, Thriller A bank employee weighed down by her jobless husband's debts - and her own broken dreams - finds a secret source of seemingly unlimited cash in her home. hi",/1jqDl2cuBlOBfrbjEIJhqwQVZnR.jpg,3
Drishyam 2,"Drishyam 2 Thriller, Crime, Drama 7 years after the events of Drishyam, the family lives with the trauma from that fateful night. A gripping tale of an investigation and a family threatened by it. Will Georgekutty be able to protect his family this time? ml",/8RJBCUGE27LX06tAES4jTELN0KA.jpg,10
Main Zaroor Aaunga,"Main Zaroor Aaunga Drama, Horror, Thriller A successful businessman, Yash Malhotra falls in love and marries a beautiful model named Lisa. Their marital bliss is disrupted by the entry of a fashion photographer named Peter who connects with Lisa and this betrayal leads to a series of dangerous consequences. hi",/tq9mZ3aUQmHcMNi4xxvNTRMRLjm.jpg,4
Chaman Bahaar,"Chaman Bahaar Drama An ambitious young man, in a small town in Central India, sets up a paan shop to a floundering start. His fortunes start to change dramatically when a family shifts in the house across the road. Hordes of boys start following the teenage girl from the family and set up an ""adda"" at Billu's shop. His business flourishes tremendously but Billu is now more unhappy than ever, as he has fallen for the girl himself! hi",/jfVAx36bnczMArJB8eFZuoDdKC4.jpg,5
Mamakiki,"Mamakiki Romance, Comedy MaMaKiKi is a film about four friends who studied together in college. They meet at a reunion in college after 5 years of graduation. What has happened in everyone's lives in the 5 years forms the structure of the film. ta",/lnAt1jdddBblkakn4bsJH6S6bEP.jpg,9
Chhorii,"Chhorii Horror, Thriller Sakshi is eight months pregnant with her first child when she and Hemant are forced out of their home. They escape from the city and seek refuge in a house located deep inside sugarcane fields. The house is ridden with dark secrets that start unravelling as the story unfolds, posing a threat to Sakshi and her unborn child. Even as Sakshi tries to save herself and her unborn baby, scary sightings of three mysterious kids and a charred monster coupled with an eerie lullaby, emanating from an old transistor, wreak havoc with her sanity. hi",/sXMwQnF7yEgCY0AwjG49vK1t4dz.jpg,8
Varthamanam,Varthamanam Drama Faiza Sufiya has come to a Delhi-based campus for her doctorate. But her secular ideology is constantly in conflict with the fascist political temperament prevailing in the university. ml,/xWUtB4eiILKQvTqZ1E73AePvlFS.jpg,7
Solo Brathuke So Better,"Solo Brathuke So Better Comedy, Romance Virat is a new-age baba with a book of slokas that recite how singlehood is the best way of life and a bunch of loyal followers. But what happens when he gets a taste of his own medicine? te",/67erOwpkXXLzOo5eKzorCbGucIG.jpg,6
Kappela,"Kappela Romance, Mystery Falling into an over-the-phone romance with a rickshaw driver, a young woman visits his city when an encounter with a stranger derails their meeting. ml",/5e6yMw6ipz7DvLbtKAvHjbQAjHr.jpg,5
Bulbbul,"Bulbbul Horror, Fantasy, Thriller A child bride grows up to be an enigmatic woman presiding over her household, harboring a painful past as supernatural murders of men plague her village. hi",/4XYEqHqvcf6vxFhNyeKZz5xbUfV.jpg,8
Bachchhan Paandey,"Bachchhan Paandey Comedy, Action, Crime A budding director tries to research a merciless gangster for making a film on gangsterism. But her secret attempts to conduct the research fail when she gets caught for snooping. hi",/nuUtbT376pIhgTxJuEVGFx9sBvz.jpg,3
Most Eligible Bachelor,"Most Eligible Bachelor Romance, Drama A well-educated, ‘settled’ NRI falls for a stand-up comedian and wants to marry her. But when she knows what she wants from her husband, will he fit the bill? te",/1hkHmLMqZZWYMs40eOjI8EIbMu7.jpg,6
Biriyaani,"Biriyaani Drama The movie chronicles the life of Khadeeja, a married muslim woman confined within the four walls of the household, forced to conceal her desires in the name of religious and societal norms. When fate brings her to an abandoned life, she chooses a different way of financially and sexually liberating herself- to be a sex worker; soon to realize that her soul is still dissatisfied. Finding a new way of hope, she decides to give back to the forces that pushed her to live an orphaned life of humiliation and misery. ml",/9AdKBT5pLaD1fUPOtCdCnITWSAD.jpg,7
Face 2 Face,"Face 2 Face Drama, Thriller A romantic thriller film directed by Sandeep Janardan, starring Rohith Bhanuprakash, Divya Uruduga and Purvi Joshi in the lead roles. kn",/gfpMsFxCZiMXKm1mNhjBngpeOBt.jpg,0
Unlock,"Unlock Horror, Thriller Wouldn't it be nice if there was an app that granted you your deepest darkest wish in just three tasks. When Suhani realizes that Amar, the love of her life is about to be lost to her roommate Riddhi, there is practically nothing that she could do to make things right again. Suhani has been obsessed with Amar for some time now, from installing cameras in his house to observing him so closely as to know by heart his likes and dislikes. When all doors seem shut, Suhani gets the opportunity to install Friends from the other side, an app off the deep web that grants one of their wishes but with a catch; there are three tasks that need completing. hi",/vJ2PzuGj8Mk0bgslJnOizelsH0N.jpg,8
RK/RKAY,"RK/RKAY Romance, Comedy After wrapping up the shoot of his upcoming period film, in which he also plays the lead character Mehboob, Indie film director-writer RK (Rajat Kapoor) struggles to piece his film together on the editing table. Trouble escalates when he discovers that his lead character has vanished from the film’s footage and entered real life. hi",/hggbM9pKqbs6qpKh9jyXGTeBF08.jpg,0
Krishna and His Leela,"Krishna and His Leela Romance, Comedy Torn between his past and present girlfriends, a confused bachelor’s indecisiveness spins a web of lies and cheating as he struggles to commit. te",/vWbB3gTKMZahD2s37vj2Tpx2klj.jpg,9
Chakra,Chakra Action An army man takes over his cop girlfriend's investigation of a multiple robberies committed by the same team to recover his late father's Paramvir Chakra medal. ta,/AanZDH9RHwtfUjoVmht30H0ztkH.jpg,3
Bokshi,"Bokshi Horror, Fantasy, Drama Anahita, traumatised by the brutal disappearance of her mother, finds comfort in Shalini, her history teacher. On an unconventional school excursion to a mysterious prehistoric site, she confronts her terrifying destiny. hi",/9Loc2q3gO1HWolw0o6kLaMXrocS.jpg,8
Mane Maratakkide,"Mane Maratakkide Comedy, Drama, Horror A Dubai-based Indian decides to sell his house after the death of his parents. But, the old mansion is haunted and selling it is an uphill task. Why is the house haunted? kn",/8EvmAnHHYlKUmkAIDEBgVhYx4ur.jpg,8
Khuda Haafiz,"Khuda Haafiz Action, Thriller When the 2008 recession leaves Sameer Chaudhary and his wife Nargis jobless, they struggle to make a living and after three months, succeed when they find jobs in a Middle East country named Noman. Due to delay in arrival of documents, Sameer stays in India while Nargis heads to Noman, upon arriving where she is abducted as she pleads for help over a phone call to Sameer. Enraged and helpless, Sameer heads to Noman and teams up with a local taxi driver to find Nargis before it is too late. hi",/4Glh9LgdsmlQxhUUKnCROHWdrsU.jpg,7
Tiger 3,"Tiger 3 Action, Adventure, Thriller Following the events of Tiger Zinda Hai, War, and Pathaan, Avinash Singh Rathore returns as Tiger but this time the battle is within. He has to choose between his country or family as an old enemy is after his life, who claims that his family was killed by Tiger. He holds Tiger captive in Pakistan as the Indian agent's loyalty towards his country faces its biggest test. hi",/hVYSsDvXPkTNE9WNOUQzbn2Imvj.jpg,11
Yaara,"Yaara Action, Drama Story of 'Chaukdi Gang' and the two men who helped build this gang played by Vidyut Jammwal and Amit Sadh. This gang of four which includes Vijay Varma, is nabbed by the police and serve their time in jail. However, both men who once ruled the drug smuggling, gun-running and looting struggle in their own different ways to escape their past and start a new life after being released. hi",/yRnJ6rDEWSoWWAZMpGeILLjc1G6.jpg,3
Bell Bottom,"Bell Bottom Action, Thriller By the early ‘80s, India had already witnessed multiple airplane hijacks. In 1984, the country was made to face another such challenge. BellBottom, a RAW Agent, sees through the plan and thus begins India's first overseas covert operation. An operation, lead by a forgotten hero, that went on to create one of the most defining moments for India. hi",/aSY5LBwNdpMReaZjGBbcB1kvrHU.jpg,3
Bhanumathi & Ramakrishna,"Bhanumathi & Ramakrishna Comedy, Drama, Romance Ramakrishna migrates to Hyderabad from Tenali, in search of greener pastures and meets Bhanumathi - a no-nonsense urban woman. Seeking out love in your thirties, post-breakup stress, and the cultural difference between urban and rural India make up the story. te",/Ag5XeTmbu9goww5gBYPNFRNYYW1.jpg,9
Churuli,"Churuli Mystery, Science Fiction, Fantasy, Thriller Two cops undercover trailing a fugitive enter a hamlet inside a dense forest. At every turn, they encounter a mysterious character who further misleads them into new labyrinths. ml",/gSjykY5ZuVWHK0C7k4CXZ5566No.jpg,1
French Biriyani,French Biriyani Comedy A French expatriate and an auto driver go on a three-day journey. kn,/ixS8BiwuZrkam8l5knSL4ROXtw.jpg,7
Bheemasena Nalamaharaja,"Bheemasena Nalamaharaja Drama A pinch of love, a dollop of happiness with a scoop of togetherness. Join this cook on a flavorsome journey of love, loss and friendship. When tragedy sizzles through his life, it is to see if he can save the dish and toss a sweet ending. kn",/AvNNe1kOdpYOSDuCdpmKIdUPSGU.jpg,4
Shiva 143,"Shiva 143 Drama, Romance Shiva, a dance choreographer, is hired by the rich and arrogant Ammu for her sangeet performance. But Ammu gets in trouble when she accidentally records a murder, leaving it up to Shiva to save her life. At the same time Rubina, who had financially helped Shiva once, demands that he love her in return. te",/jJgBvzsj5G5xgbKddCCOyO54thZ.jpg,9
Love Mocktail 2,"Love Mocktail 2 Romance, Drama A sequel to Love Mocktail. Revolves around Aadi after the demise of his wife Nidhi. How does he move on from such a loss? kn",/vnXC26Zp6EGk4A1JUXQVQ7IT8RG.jpg,4
